品牌,商品名稱,月份,分數,內容
IPSA 茵芙莎,流金保濕美膚水 IPSA THE TIME R AQUA e,2026/04,6,以35歲的媽媽誠實說，30歲以前基底乳+流金水+霜簡單基礎保養就可以撐一季了，依照季節增減精華液。 濕敷的功能真的很不錯，看起來真的超沒什麼的🤣但是在我肌膚最需要修復又敏感的時候，拯救我的爛痘肌膚。 當時我的肌膚鋪滿囊腫痘的痕跡，已經不是最痛的時期了，但是就是很多傷口與暗沉，每天都是靠遮瑕度日，皮膚
IPSA 茵芙莎,流金保濕美膚水 IPSA THE TIME R AQUA e,2026/04,6,感謝@COSME讓我有機會試用IPSA一整套保養品 一直都有在使用流金水當做日常保養第一道 偶爾也會在上妝前當作急救保養濕敷使用 整體很清爽、沒什麼香味，使用後肌膚有種吸飽水但又不會粘膩的感覺 使用一陣子後，肌膚真的有亮起來的感覺！ 保濕度☆☆☆☆ 穩定肌膚☆☆☆☆ 推薦指數☆☆☆☆ 流金水一瓶多用，
IPSA 茵芙莎,流金保濕美膚水 IPSA THE TIME R AQUA e,2026/04,6,很榮幸這次能收到IPSA的邀請體驗最新上市的〔流金保濕美膚水〕，此產品很適合換季在脫皮的我使用～ 首先，洗完臉之後我先用IPSA的自律循環液輕輕的按摩臉部，再使用流金水浸濕化妝棉，讓其充滿濕潤感後，接著平分五片敷與肌膚之上，連需濕敷一星期後，明顯感覺到肌膚的乾燥問題通通不見了，皮膚光澤有彈性，接下來用
IPSA 茵芙莎,流金保濕美膚水 IPSA THE TIME R AQUA e,2026/04,5,流金保濕美膚水是我第一次使用，名字取得很好聽，使用起來也不錯，如果單獨使用，功效就和一般化妝水差不多，因為使用期間還不長，所以現在也還看不到有什麼成效。在說明書中有說要搭配茵芙莎的ME自律循環液舒緩2號使用，但好像用了之後有些厚重感，先用自律循環液，再用美膚水，過沒多久，我的鼻翼就有些出油。後來還是分
IPSA 茵芙莎,流金保濕美膚水 IPSA THE TIME R AQUA e,2026/04,7,很開心能參加cosme試用！🥰🥰🥰 這次試用的是Ipsa的明星商品流金保濕美膚水！ 我用擦拭跟濕敷兩種方式，我覺得一定要用濕敷比較有感，認真使用後，皮膚真的可以很穩定，也比較不會再冒痘痘粉刺，皮膚不會亂長東西！ 連續濕敷幾天也可以發現皮膚比較透亮，保濕度提高很多🤩濕敷記得不要敷太久 兩分鐘就可以👍
IPSA 茵芙莎,流金保濕美膚水 IPSA THE TIME R AQUA e,2026/04,6,這款化妝水超喜歡的，很溫和， 用了一週沒有乾癢的不適感， 剛好額頭有點痘痘， 感覺用下去後至少穩定沒繼續長了。 日系的化妝水沒有味道，但很保濕，上妝前用來滋潤是個好選擇。 有添加傳明酸，有助於暗沉與膚色均勻，期待繼續使用可以讓亮度提升～ 流金水含有極酵母萃取與牡丹根萃取，對於它調理皮脂分泌、改善油水失
IPSA 茵芙莎,流金保濕美膚水 IPSA THE TIME R AQUA e,2026/04,6,這次很開心能抽中流金保濕美美膚水，這次剛好去日本直接因為感冒加太乾大過敏，每天皮膚都又癢又紅，還長了一堆小粉刺，所以立刻停下手邊現有的保養品，專心使用大家都說敏感肌也可用的流金水，整個大愛，配上它的化妝棉，你可以感受到他的保濕但又不厚重，立馬吸收，而且我的泛紅過敏也被壓下來，如果有換季過敏的時候，真的
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,很高興這次試用到這款很不錯的精華液，「DR.WU 超逆齡肌因再生精華」產品介紹：1. 全能抗老精華，直擊肌膚老化根源 專為解決各種老化問題研製的高濃度精華液，從肌膚老化根源出發，改善皺紋、乾燥和暗沉，提升肌膚緊緻度與彈性。 2. 最新雙重類泌體 × 玫瑰PDRN，高效修護協同作用 結合酵母菌類泌體與山
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,簡約的黑金色包裝，質感還不錯。 內裝配件跟之前買過的杏仁酸一樣，滴管是另外附上的。 這次很認真地每天記錄前後對比拍照，在化妝燈前拍，瑕疵無所遁形(苦笑) 肉眼有點難分辨，直接說感想吧~ 平時就有在使用a醛，肌膚耐受度完全沒問題，最大的體驗感是肌膚變細膩，彈力跟潤感也上升。 2周的試用期間，洗完臉
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,感謝UrCosme與DR.WU 達爾膚提供試用機會 這次試用的產品是超逆齡肌因再生精華(PDRN升級版) DR.WU達爾膚是台灣醫美品牌NO.1 專門針對亞洲肌膚需求所研發，有50年醫學經驗和20萬分臨床病例研究，主打無添加、不含酒精，讓消費者可以安心使用他們的產品，之前用過它的杏仁酸系列覺得很不錯
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,謝謝@cosme與DR.WU提供產品試用 今次試用的產品是 達爾膚 超逆齡肌因再生精華(PDRN升級版) 簡單介紹膚況： 夏混油/冬全臉偏乾 目前膚況穩定（酒糟肌穩定期） 外盒有成份說明 對於敏肌寶寶來說很安心 精華與滴管是分開裝的 使用前再打開組合 保持產品活性 設計貼心 淡黃色乳液狀 淡淡香
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,謝謝DR.WU達爾膚及@cosme提供本次的試用機會~ 這次要體驗今年3月上市的新品 「超逆齡肌因再生精華(PDRN升級版)」 DR.WU的超逆齡精華居然出了升級版~!!! 想當初2024年11月試用過原版的「超逆齡肌因再生精華」 表現就很不錯了，想不到品牌這麼快就與時俱進， 升級版精華添加了
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,4,已經到了肌膚開始整體崩壞的歲數了，只要有幫助的都想試試，這款DR.WU超逆齡肌因再生精華(PDRN升級版)是我沒有使用過的成分組合類型，但DR.WU是我早早就滿喜愛的品牌之一，當然是因為之前有使用過他們其他的產品。 而DR.WU超逆齡肌因再生精華(PDRN升級版)依我看來它是比較講求全方面的，也可能因
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,感謝@cosme及DR.WU 達爾膚提供試用機會 這次試用的產品是： 超逆齡肌因再生精華(PDRN升級版 容量: 30mL*1瓶外包裝是不透光的深色，滴管另外包裝紙盒打開時的精華滴管與精華分開包裝最外紙盒的包裝文字說明最外紙盒的包裝文字說明-2精華質感是可以流動的輕乳狀，很好延展作拉提按摩 使用
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,感謝 @cosme x DR.WU 提供這次的試用機會🎁 這次體驗的是「超逆齡肌因再生精華」PDRN升級版🫶 不管是專櫃、醫美品牌都陸續推出了PDRN的產品，PDRN最近真的好紅💖 這罐精華主打「玫瑰 PDRN」搭配修護型成分， 定位在抗老＋肌膚再生調理。 PDRN在醫美領域常被用於促進修護與提升彈
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,46 歲 SOHO 美編，長期居家辦公、熬夜趕稿讓肌膚容易顯得暗沉且乾燥。從 2/15 開始試用 DR.WU 全新升級的超逆齡肌因再生精華，至今連續使用約 10 天，其穩定肌膚的效果令我印象深刻。 ​質地與感官體驗 ​這款精華液呈現乳白色，質地偏向黏稠的液狀，帶有一股深沉且具層次感的發酵酸花香調，聞
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,謝謝cosme讓我參加這一次的試用， 自己真的太幸運了，而且試用的是我很喜歡的品牌Dr.Wu這次試用的是超逆齡肌因再生精華PDRN升級版， 我在化妝水後使用，取1.5滴管，輕擦在臉上， 類似白色清爽乳液狀，很好滲透肌膚底層， 沒有悶熱或油膩的負擔感，肌膚吸收後，有充分被修護與潤澤的感覺它是高濃度的精華
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,▪️第三代全新升級配方，10倍濃度的雙重類泌體：酵母菌類泌體與山茶花類泌體，搭配玫瑰PDRN高效修護協同作用，倍增修護與再生效能。 ▪️包覆型A醇，採雙層釋放技術，有效穩定A醇活性且具長效緩釋效果同時減少刺激，提升肌膚耐受性。 ▪️專為改善肌膚乾燥、細紋、暗沉、鬆弛等各種老化問題研製的高濃度精華液。深
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,這一次能夠抽到試用，真是過年前的大禮呀， 我利用這個假期很認真的試用滴ㄧ滴在手上，它是白色的精華， 看起來是濃稠的質地，擦上臉卻是很好滲透，很快就吸收了， 肌膚瞬間被修護，相當保濕，皮膚摸起來細緻柔滑試用的這段時間，雖然含有類泌體和A醇， 但我的肌膚適應的很好，感覺也無形中提升肌膚的防禦力， 原有的泛
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,這次入手 DR.WU 達爾膚【超逆齡肌因再生精華（PDRN升級版）】，整體使用下來感覺蠻不錯的，簡單分享一下外觀、質地和實際感受： ✨ 外觀 瓶身走一個簡約高級感設計，透明瓶搭配淡金色元素，看起來很有「醫美級保養」的氛圍。按壓式設計使用上也很方便，衛生又好控制用量。 💧 質地 精華是偏清透的水凝狀，不
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,開頭一樣先來感謝 @cosme 還有 DR.WU 達爾膚 提供本次的試用產品「超逆齡肌因再生精華(PDRN升級版)」☺️ 本次試用產品為正品30ml 是滴管設計～ 質地是偏水的乳狀，帶點微黃色，很輕鬆就可以抹開，抹開後有微潤澤、保濕感但不會悶👍BeforeAfter 使用心得： 前後使用了一個禮
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,很高興這次能試用DR.WU 超逆齡肌因再生精華 PDRN 升級版，整體感受相當不錯。外包裝如下這是滴管設計顏色乳白色首先精華液偏水感，延展性佳，取適量就能均勻推開於全臉。上臉後的第一印象是味道清香，不會過於濃烈，使用過程讓人感到放鬆舒適。輕輕按摩後吸收速度很快，幾乎不需要等待太久就能進行後續保養。讓我
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,感謝@Cosme以及DR.WU提供的使用機會。 這次收到試用通知很開心，因為產品添加的有效成分是近期最熱門的PDRN、外泌體以及在抗老界已經紅很久的A醇。 包裝很貼心的將滴管跟瓶身分開 精華的外觀是米色的流動液體，很容易取用 質地是可以輕易流下來的狀態 抹開吸收度蠻好的，不會有明顯的黏感，適中的保濕度
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,3,從3/26使用到4/14 中間停掉我的Sconas眼霜和Akimia化妝水 單獨看這瓶精華的成果會這麼做是因為 過去單獨使用Sconas的逆齡精萃 很短的時間內就發現眼下的靜態紋路變淺 因此拿到這瓶價格帶差不多、 又是更新推出的抗老精華液後 自然期待它是否有比市售其他產品更令人期待的效果 先說結論：
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,5,保養成分日新月異，這瓶產品的配方包含玫瑰PDRN、酵母類泌體、 山茶花類泌體、胜肽，以及包覆型A醇等關鍵成分。 我才認識PDRN不久，如今已進化至植物系的玫瑰PDRN， 不僅同樣具備修護肌膚、穩定膚況的功效， 萃取自植物的成分也能增加環境友善為環保與護生盡力， 只是玫瑰來源的PDRN萃取不易，原料成本
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,主要是看上特殊A醇繼續，可以提升耐受性。 雖然我的臉頰之前不小心過敏/酒糟， 但因為額頭鼻子超級大油田，而且全臉有色斑和小突起， 所以還是很想嘗試大家口中很好用的A醇。 我的測試設計如下： 主要都是夜間使用，白天會用潤色防曬。 1.先是針對額頭和鼻子，感覺不會太油膩 2.後來慢慢也擦臉頰，安全，沒有
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,謝謝@cosmeXDr.Wu能讓我在最新升級的產品上市前 優先試用到🙏🙏🙏 近年PDRN真的超流行 去了韓國玩 幾乎啥都有添加PDRN 主要成份： 最新雙重類泌體 × 玫瑰PDRN，高效修護協同作用 結合酵母菌類泌體與山茶花類泌體，雙重活性機制強化修護訊號傳遞，搭配玫瑰PDRN舒緩肌膚，強化屏
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,之前沒有使用過DR WU的產品，這次幸運能夠拿到試用非常期待，馬上迫不及待的使用看看 不同於其他產品，盒子內的滴管是獨立包裝，拆封的感受上更凸顯質感更爲高級 精華的顏色帶點黃色，很水狀完全不粘膩，也非常好推開 味道帶點草本的玫瑰味，非常溫和完全不感到刺鼻，不會覺得是很化學的次級品 在化妝水後
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,DR.WU超逆齡肌因再生精華出了升級版，成份添加了這兩年最紅的修護成份：雙重類泌體 × 玫瑰PDRN，讓肌膚穩定修護。 滴管和產品瓶身是分開包裝的，開封後再自行組裝，滴管還算是好控制用量。質地蠻水潤的，淡淡乳白色的精華乳質地，延展度很好，包裝上建議一次使用1-1.5滴管，偏乾肌每晚使用1滴管用量就非常
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,一直以來都有在使用Dr.WU的產品，很開心這次能試用Dr.WU超逆齡肌因再生精華(PDRN升級版)。 官方說明超逆齡肌因再生精華(PDRN升級版)的保養有效成分運用「超逆齡肌因再生科技AGEVERSAL」技術，新添加了玫瑰PDRN與10倍濃度雙重類泌體(酵母菌外泌體)，大幅強化修護力與肌因再生能力。並
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,這次收到DR.WU超逆齡肌因再生精華 真的有出乎我意料 因為本身有點敏感肌，之前對於有酵母菌相關的保養品有些許敏感 但這次完全不會 DR.WU主打最新類雙重泌體跟玫瑰的PDRN 是可以舒緩肌膚的，也可以提升肌膚的穩定度 我覺得試用完最大的改善是 肌膚紋理變得很細緻 給大家看外觀跟質地 收到時候滴管
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,DR.WU 達爾膚「超逆齡肌因再生精華(PDRN升級版)」 最近抽到 DR.WU 達爾膚 的「超逆齡肌因再生精華（PDRN升級版）」，整體來說是一次蠻特別的保養體驗。得到這款產品....我覺得超高興的，是因為它主打修護與抗老效果，我希望能改善肌膚狀況，讓冬天的我膚況更穩定、細緻。 剛開始使用的前幾天
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,這次使用非常熟悉的品牌DR.WU 我自己也有使用他們家的保濕乳液跟化妝水 都非常優秀 這次的新產品「超逆齡肌因再生精華」 對於我這種30+的非常需要抗老逆齡啊～ 包裝上也是很有質感 黑色的玻璃罐裝 滴管設計 我自己是大概用一管就夠了 順序跟平常保養一樣 化妝水-超逆齡肌因再生精華-乳液
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,5,DR.WU 達爾膚:超逆齡肌因再生精華(PDRN升級版) 打開包裝後發現：滴管是獨立包裝的 （盒底有印上有效期限）它的質地是特別輕盈的乳狀，很好吸收， 是清爽的、不黏膩的，用起來感覺到舒服～ 也不會有油膩感、上妝也更服貼了！（如照片左側所示：稍微傾斜，整個往下流，質地輕盈有感） 使用方法提到「取1-1
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,本身膚況是混合肌 兩頰比較容易覺得乾燥 不太容易因為保養品敏感很特別的包裝 滴管跟玻璃瓶身是分開來的 使用前要先組合起來質地是清爽的乳狀精華液 味道聞起來有淡淡的柑橘味 不會黏膩 延展性很好 上臉按摩後很快就吸收了 最近天氣忽冷忽熱 溫度變化大 臉上局部有泛紅的狀況 且摸起來粗粗的 但這瓶用起來完全不
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,4,好久沒用dr.wu的保養品了~ 最這瓶抗老精華添加雙重類泌體與玫瑰PDRN，主要功效是舒緩與修護肌膚 還有添加包覆型A醇，敏感肌也可以使用 精華乳的質地，淡淡的香味保濕度我覺得中等，目前的天氣用起來算是剛好，不會太滋潤與太清爽，很快就能吸收不過A醇的濃度我覺得不高，如果平常用高濃度的這瓶我感覺偏無感
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,感謝 @cosme給我這次的試用機會 Dr.wu超逆齡肌因再生精華30ML - PDRN全新升級 獨家「超逆齡肌因再生科技 AGEVERSAL」 結合再生醫學理論，導入「煥新、修復、賦活」機制 從根源解決老化狀況代謝老廢肌因 並提升肌因自我再生力及修護力 全面啟動肌因再生賦活肌膚年輕狀態。 最高濃度活
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,首先要先感謝@cosme和DR.WU讓我有機會試用 超逆齡肌因再生精華(PDRN升級版)🎉 在官方的產品介紹裡有提及到成分有包覆型A醇，有鑑於我距離上次使用A醇已有半年，所以怕肌膚上會有不適，我第一週使用時，我當週採間隔天數讓皮膚習慣並適應，所以第一週頻率我安排三天進行使用，其餘天數只用其他保濕產品。
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,首先這是我對 DR. WU 這瓶精華液的質地與味道的想法： - 質地：介於輕盈跟厚重之間，精華質地流動性高，吸收速度快且有保濕力。 - 味道：感覺是發酵的味道，有一點點像是口水味，不過味道並不會殘留太久，是我可以接受的程度。 我的膚質夏天是混合偏油，在 T 字區域，下巴跟嘴巴周圍
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,感謝@cosme以及 Dr.Wu提供的體驗。 敏感肌如我，在保養選擇上多半以強化保濕、修護功能為主，近幾年美妝界掀起了抗老成份PDRN，許多品牌也陸續推出。 收到商品時也擔心含有機能性的功效成分不知道會不會又讓我的皮膚有不適應的問題，但畢竟是皮膚科權威創立的醫美保養品牌，對於敏感肌應該是友好。 外觀是
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,謝謝@cosme有機會讓我試用DR.WU 這瓶 Ageverasal Intensive Rejuvenate Serum！還是一大瓶正貨！ 一開始其實沒有抱太大期待，但用了一段時間後，覺得它是那種「默默會讓膚況變穩」的精華。 質地的部分我蠻喜歡的，是偏清爽感的類型，推開很滑順，而且吸收速度不錯，不
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,首先感謝@comse讓我抽中 DR.WU 超逆齡肌因再生精華的試用品，一直都是Dr.WU的鐵粉，這次抽中簡直太開心了。 DR.WU 超逆齡肌因再生精華 🧪 質地與第一印象 打開這瓶精華，最直觀的感受是它的「高級感」。 1. 質地： 雖然是乳白色的精華液，但質地偏向流動性高的液狀。推開後會有一種「水感化
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,非常感謝 DR.WU 達爾膚 給我的試用機會。 此次試用的產品是「超逆齡肌因再生精華(PDRN升級版)」。 --------------------------------------------------------------------- 新推出的這款超逆齡肌因再生精華(PDRN升級版)
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,5,DR.WU 超逆齡肌因再生精華的容量有30ml，是滴管式的設計輕鬆可以控制用量，乳白色的精華液之，不會黏黏的，吸收速度快，帶有一點香味蠻舒服的。我單次用量用一滴。過年前天氣比較乾冷，我會用到2滴。不過年後南部天氣就變熱了，甚至跟夏天一樣開始穿短袖，因此肌膚不需要太厚重的保養，我是晚上卸妝後用使用，隔
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,DR.WU【超逆齡肌因再生精華(PDRN升級版)】 感謝UrCosme讓我有機會試用❤ 好評如潮的超逆齡肌因再生精華進行了升級款，在舊款既有的基礎上，添加了PDRN舒緩肌膚，強化屏障，全面提升肌膚自癒力與穩定度，也額外加入了A醇，敏敏肌對A醇比較不耐受，DR.WU採用雙層釋放技術，有效穩定A醇活性，促
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,謝謝cosme × DR.WU 提供的正產品試用😊 這次體驗的是DR.WU 超逆齡肌因再生精華(PDRN升級版) 保養步驟： 1•大K煥采新生美肌水 2•pola眼霜 3•DR.WU 精華液 4•Clarins頸部精華 5•乳霜 精華液質地不算太濃稠， 一管的量可以用全臉+脖子 使用後的肌膚明顯
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,DR.WU 達爾膚「超逆齡肌因再生精華(PDRN升級版)」30ml 🔺多重高效成分加速逆轉老化 更撫紋X更緊緻X更拉提 🔸雪絨花萃取 選用自阿爾卑斯山脈上的珍稀雪絨花，具有強效抗氧化力，能協同膠原第一型、第四型作用力，深層修護肌底結構，全面提升肌膚彈性與厚度。 🔸五胜肽、六胜肽 能幫助減少皺
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,DR.WU 達爾膚 超逆齡肌因再生精華(PDRN升級版) 30ml DR.WU鐵粉又來了～ 這次的抗老精華含有包覆型A醇、雙重類泌體、玫瑰PDRN、二裂酵母、胜肽等 幾乎把我認知中有抗老的成分都加進去了 很適合不想擦太多罐保養品的人！最近PDRN很紅，試過幾個韓國的牌子 可能因為韓國氣候的關係 產
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,一直都很想試用一下A醇這個成份， 因聽說它能幫助促進角質更新、改善暗沉與細紋，也能提升肌膚彈性， 但同時又很怕刺激、脫皮或泛紅，所以遲遲沒有真正開始嘗試 所以這次真的超開心得到 DR.WU 達爾膚超逆齡肌因再生精華（PDRN升級版）的試用機會 因為是包覆型A醇、強調緩釋設計，可以放鬆心情使用看看
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,5,"這款 ""DR.WU 超逆齡肌因再生精華"" 絕對是近期輕熟齡保養的重頭戲！ 身為 ""50+ 混油肌""，在挑選抗老產品時總是在「滋潤度」與「清爽感」之間掙脫。 最近試用了幾天，針對這款主打「第三代再生技術」的精華，整理了詳細的心得分享給大家： ✨ 質地與觸感 打開滴管，精華呈現漂亮的 ""微奶黃色乳液狀"""
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,這是第一次使用再生精華（外泌體），很高興這次抽中了 DR.WU的「超逆齡肌因再生精華（PDRN升級版）」❤️ 內含酵母菌類泌體以及山茶花類萃取的泌體，活化肌膚再生能力及抵抗力、並提升肌膚穩定度。白色的的外泌體有淡淡的香氣，不明顯不刺鼻，優雅的保養肌膚，也不會過於繁重而無法呼吸，在化妝水後看個人肌膚狀況
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,首先老是抽到DR WU的試用品 感謝品牌方的厚愛 再者 這罐超逆齡肌再生精華30ml 質地保濕 味道超好聞 有酵母菌泌體及玫瑰PDRN 還有A醇 難怪顏色是黃色的精華液我會早晚使用 用量是一滴管的量剛剛好 多餘的順便帶到脖子 很保濕吸收又快 早上化妝水後使用直接上防曬粉底 可以感受到粉底不卡
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,這款 DR.WU「超逆齡肌因再生精華（PDRN 升級版）」實在太讓人驚艷！ 作為品牌最新的第三代再生精華，它升級採用「雙重類泌體」結合「玫瑰 PDRN」，修護力直接提升到 10 倍濃度。我最喜歡的是它使用了「包覆型 A 醇」技術，不僅能深入肌底啟動更新，長效緩釋的特性也讓保養過程變得溫和，完全不用擔心
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,之前去康是美，店員就跟我大推「DR.WU 超逆齡肌因再生精華」，只不過家中庫存太多，所以沒有購買，這次體驗下來卻後悔當初沒有購買！ 質感玻璃瓶身搭配玻璃滴管，取用非常的方便，一次使用大概是一管的量 雖然是精華液，但卻是白色乳液質地 聞起來有一股淡淡的柑橘味，我非常喜歡這種草本香，光是味道就先
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,4,第一次使用DR.WU產品，本次體驗超逆齡肌因再生精華(PDRN升級版)， 雖然不懂滴管為何要另外裝在小紙盒裡，可能看起來比較有高級感？它是是水乳液質感，乳白色蠻好推開的，味道好聞， 但我的化妝水是滋潤型， 二款搭配使用在一起，就會有點黏膩感， 不使用滋潤型化妝水會好一點。 第一次看到PDRN這個名詞
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,4,感謝@cosme與Dr.wu，提供的試用品 本次試用產品是超逆齡肌因再生精華(PDRN升級版) PDRN是今年來突然流行的保養成分，一直有耳聞他的修護效果，看到本產品使用的是玫瑰PDRN，讓我好奇是有添加玫瑰成分還是什麼？於是上網查了一下，PDRN是鮭魚精子中具有修護成分的DNA片段，後續也研究出某些
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,5,第一次用dr.wu的保養品 包裝滿仔細的，滴管是分開包裝這個滴管可以吸到很多量，用的時候不要一下擠太多，會噴出來XD 質地是偏濃稠的精華液幾乎沒有什麼味道，只有很淡很淡類似草本的味道 延展性很好，吸收的速度也很快！ 吸收後算清爽不黏膩 因為拿到的時候剛做完雷射除痣沒辦法用 目前用的次數還不多，效果之後
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,又來分享DR.WU 達爾膚的試用邀請產品了❤️ DR.WU真的是一路陪伴我從青春到現在10幾年的品牌，他們家各產品類別防曬、化妝水、乳液、精華液、酸類…等，我都有用過，有很多不斷回購的好物！ 這次的主角是DR.WU 達爾膚「超逆齡肌因再生精華(PDRN升級版)」！！ 這次先說結論 一定會回購！一
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,開箱是一罐精華以及滴管 要自己組裝 組裝完變成這樣 就可以開始使用了 之前有使用過前一版的 也是清爽不黏膩 新款最新包覆型A醇，孕婦哺乳期都不能使用 對於可以使用的人來說，長效緩釋效果比較不會刺激 官方標榜敏感肌也可以使用 但還是建議先試試看自己的耐受性乳白色帶有香香的草本味道 流動性很高的精華
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,感謝@cosme提供的試用機會， 這次試用的是DR.WU達爾膚超逆齡肌因再生精華(PDRN升級版)，全新升級加入玫瑰PDRN和雙重類外泌體(酵母菌類泌體、山茶花類泌體)， 有助於穩定肌膚再生，恢復Q彈、水潤， 對於細紋有平滑的效果。 於化妝水後使用， 我大約都使用一管的量，可以擦全臉及脖子， 質地像水
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,4,感謝DR.WU 達爾膚與@cosme 提供此次試用機會💗 近幾年擦的PDRN成分超夯的！本身已經用了蠻多不同牌子的，這次抽到DR.WU家試用～『超逆齡肌因再生精華(PDRN升級版)』這罐，非常期待使用後的效果🤩 拆開後，發現滴管是分開放的！要使用時再組裝💗超貼心又乾淨衛生的設計耶 組裝起來，很有質感的
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,7,這次試用Dr. Wu超逆齡肌因再生精華(PDRN升級版)感到十分驚豔！ 收到時盒子就很有質感，裡面包裝把滴管跟瓶身分開，瓶內的精華液直到使用前才打開組裝上滴管，密封性更完整 使用的兩週時間，最先感受到的是很好吸收，很有保濕效果，皮膚變得柔軟平滑 持續使用下去，皮膚變得更平滑、透亮，整體膚質有明顯
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,她的包裝是滴管式的，質地是像會流動的清爽乳液，擦起來不油不膩，很快吸收，之後再上一層乳霜，感覺非常保濕、滋潤 最喜歡的是她有一種草本芬芳，非常天然怡人，很適合睡前芳療放鬆，非常療癒。不像很多韓系保養品，香到受不了，覺得不知道加了多少人工香料😂 我每天早晚使用，10天後，覺得最有感受的，是肌膚紋理變
DR.WU 達爾膚,超逆齡肌因再生精華(PDRN升級版),2026/04,6,一直都知道DR.WU 達爾膚，但沒有使用過這個品牌，這次很幸運能抽到試用「超逆齡肌因再生精華(PDRN升級版)」。使用快兩週，包裝上滴管和精華是分開的，使用滴管約1～1.5管，用量好控制，也乾淨衛生。水感乳液狀擦起來清爽不黏，好推開，吸收快，而且有淡淡花香。這段時間使用下來，膚況有比較穩定，有光澤。混
